-0.828349232673645	(8, 12, 2)	[-0.24072878081640536, -0.7430444720472653, -0.9465539448567908, 0.7894986390872643, -0.27240773542110075, -0.3837604610759551, 0.2941822785935042, 0.2897876500721037, 0.3082989631787596, 0.06941878217628816, 0.3980337202531752, -0.44918724654769737, -0.04410482715707964, -0.1153942169566029, 0.7054633406126836, 0.008890282748932776, -0.6670172501767169, 0.7934417031131533, -0.33078011153948217, 0.7129060869067223, -0.2387491905758632, 0.8333153202705779, 0.6235835183640721, 0.5364735913817789, 0.4843179744129522, -0.20016127216186286, 0.26913161346488423, -0.44256758256930984, 0.7773618770036417, -0.8283853387674145, -0.6382081455784212, 0.1644030119681792, 0.3059966290336191, 0.6156889638302232, 0.8066152866558634, 0.07157813985776906, 0.34439622208325416, 0.422322415993414, 0.1990888112964544, -0.47930880910209606, -0.7304007454214982, -0.31717063835973947, -0.8354081207143496, 0.3482868486535202, -0.40240248918511523, 0.7659558693999959, -0.6352205896635541, 0.5987374870990565, 0.15425012504465463, -0.6779279993962639, -0.2820045642315485, -0.9683674749850637, -0.3389232357987506, -0.21038600541883024, -0.4226410551101796, 0.9585798155388778, 0.5503724479323453, 0.201172695877319, -0.6588574788745931, 0.0656573260104294, -0.017534005098214234, -0.21743742956257517, 0.28475139033837293, -0.8405235129058148, -0.6023757463064849, -0.9270266819377304, 0.916846464606806, 0.5503987600300004, 0.4322952170684209, -0.6034239055702257, -0.5280841352058008, 0.14750368622089116, 0.7339223669963189, -0.5325898696427804, -0.5323471197416552, 0.06990193001866563, 0.8131070872116353, 0.6885577776119702, 0.28089721210229324, 0.3961118441949405, -0.21276044449689135, -0.5215796331700433, 0.6696935883228847, -0.08352831761493484, 0.9751955787878579, -0.8220907277798633, -0.5875426966545703, -0.34154878190257665, 0.9572152647793255, -0.676188979408036, 0.3201414714077626, -0.27347437962334853, 0.1077321877377857, 0.1459924446651415, -0.42324106694242913, 0.47042049127258734, -0.19076312787030458, 0.017939094695936575, 0.6792428689368057, -0.8403038708502519, 0.6781564829044793, 0.7954624279226279, 0.8921013505536608, -0.24691264003234448, -0.748580240860528, 0.40715314088215493, 0.7011089779454565, -0.1403999333825552, -0.39935628529206335, 0.8396009139012213, -0.05989430518977201, 0.9185998615232571, 0.09730470621892251, 0.3933597614874538, 0.5793159872330595, 0.145089105065223, -0.9512403899079354, 0.8913716199448847, -0.8901012519672822, -0.9700194533222797]
-1.4241336584091187	(8, 12, 2)	[-0.24072878081640536, -0.7430444720472653, -0.9465539448567908, 0.7894986390872643, -0.27240773542110075, -0.3837604610759551, 0.2941822785935042, 0.2897876500721037, 0.3082989631787596, 0.06941878217628816, 0.3980337202531752, -0.44918724654769737, -0.04410482715707964, -0.1153942169566029, 0.7054633406126836, 0.008890282748932776, -0.6670172501767169, 0.7934417031131533, -0.33078011153948217, 0.7129060869067223, -0.2387491905758632, 0.8333153202705779, 0.6235835183640721, 0.5364735913817789, 0.4843179744129522, -0.20016127216186286, 0.26913161346488423, -0.44256758256930984, 0.7773618770036417, -0.8283853387674145, -0.6382081455784212, 0.1644030119681792, 0.3059966290336191, 0.6156889638302232, 0.8066152866558634, 0.07157813985776906, 0.34439622208325416, 0.422322415993414, 0.1990888112964544, -0.47930880910209606, -0.7304007454214982, -0.31717063835973947, -0.8354081207143496, 0.3482868486535202, -0.40240248918511523, 0.7659558693999959, -0.6352205896635541, 0.5987374870990565, 0.15425012504465463, -0.6779279993962639, -0.2820045642315485, -0.9683674749850637, -0.3389232357987506, -0.21038600541883024, -0.4226410551101796, 0.9585798155388778, 0.5503724479323453, 0.201172695877319, -0.6588574788745931, 0.0656573260104294, -0.017534005098214234, -0.21743742956257517, 0.28475139033837293, -0.8405235129058148, -0.6023757463064849, -0.9270266819377304, 0.916846464606806, 0.5503987600300004, 0.4322952170684209, -0.6034239055702257, -0.5280841352058008, 0.14750368622089116, 0.7339223669963189, -0.5325898696427804, -0.5323471197416552, 0.06990193001866563, 0.8131070872116353, 0.6885577776119702, 0.28089721210229324, 0.3961118441949405, -0.21276044449689135, -0.5215796331700433, 0.6696935883228847, -0.08352831761493484, 0.9751955787878579, -0.8220907277798633, -0.5875426966545703, -0.34154878190257665, 0.9572152647793255, -0.676188979408036, 0.3201414714077626, -0.27347437962334853, 0.1077321877377857, 0.1459924446651415, -0.42324106694242913, 0.47042049127258734, -0.19076312787030458, 0.017939094695936575, 0.6792428689368057, -0.8403038708502519, 0.6781564829044793, 0.7954624279226279, 0.8921013505536608, -0.24691264003234448, -0.748580240860528, 0.40715314088215493, 0.7011089779454565, -0.1403999333825552, -0.39935628529206335, 0.8396009139012213, -0.05989430518977201, 0.9185998615232571, 0.09730470621892251, 0.3933597614874538, 0.5793159872330595, 0.29966996802913926, -0.9512403899079354, 0.8913716199448847, -0.8901012519672822, -0.9700194533222797]
-1.3814488649368286	(8, 12, 2)	[-0.34206158844968515, 0.9228768095003235, 0.5778152621571575, 0.35373521071197445, -0.004974894837837196, 0.1778336574383932, 0.5431304767936194, 0.8907642512925791, -0.8916929945625907, 0.215517507375532, 0.6141933784493905, -0.49343545643105813, -0.8106514947108041, -0.3683022583745321, -0.17493657717847588, -0.891051396391578, 0.9365331713909169, 0.8732182429660422, 0.509666984202509, -0.5668050917288949, 0.9603525803008006, -0.012235120639555674, -0.24754304782845105, -0.554375821317352, -0.5656708765862519, -0.9607592158705018, 0.01382808963277804, -0.31945956570898093, -0.5401713355273763, -0.5602251627915456, -0.6889895388786842, 0.012712255404660366, -0.7943253281848417, -0.6067499562288527, 0.7211186025976453, -0.42945180681967576, 0.6876778307595319, 0.015911721660456957, 0.7023247736954727, 0.8993255084575429, 0.220002660773585, -0.5413136133043153, -0.08517321587463367, -0.6226659475912992, -0.4938715628048378, 0.06098009603472909, 0.6126769223377844, 0.2832734191237709, 0.6260506609990444, 0.05783761945445387, 0.6431944164596957, 0.18019564422768708, -0.646633503198053, -0.9205716596756308, 0.44355077651627806, 0.8875941789136026, 0.587268027099128, -0.029128716814161848, 0.17346899912838198, 0.9783094657171543, -0.7945104332858142, -0.012976115600265903, -0.183515622442308, 0.7298501563565949, -0.13127343109105838, 0.06166381728816828, -0.10844452063070809, 0.7313166967988625, 0.047385669620057635, -0.8887886934038096, 0.40795576181709103, -0.12326168350133715, -0.3124354836469567, -0.4702863575712013, 0.6886161006246547, 0.42103022867554296, -0.5562085064457769, 0.6847757481549288, 0.46741029752521035, -0.7758303634685106, 0.023498827114663223, -0.30508276847580373, 0.2398374755231787, -0.9910376770560085, 0.12251507924620308, -0.8174511030312077, -0.9240179096019372, 0.7512953396466799, -0.6362995194997432, -0.5212934869032786, 0.032633877339221184, 0.4522744761820727, -0.07582993702115903, -0.6136642827012315, -0.6390330683335415, 0.8004636593870254, 0.8751276180134901, -0.4763623781254178, 0.9635669964623976, 0.7119092931981599, -0.8515046236450077, -0.46235789403215155, -0.7718196488431088, 0.2648347532766664, -0.37868673292467503, -0.2951517183243215, -0.6900332983363957, 0.5038984530041926, 0.21123582188170054, 0.24557823698522752, 0.1473837713196937, -0.23796690035783952, 0.1985565884887628, -0.8317147002779792, 0.9110802114583607, -0.9173660586793708, 0.1263103370289813, 0.05604795750023861, 0.9567715582616918, 0.48804918188437396]
-1.7345762252807617	(8, 12, 2)	[-0.24072878081640536, -0.7430444720472653, -0.9465539448567908, 0.7894986390872643, 0.5247524806282247, 0.7471709892316383, 0.2941822785935042, 0.2897876500721037, 0.3082989631787596, 0.9883665659837473, 0.3980337202531752, 0.09262037415556246, 0.3128279925204347, -0.1153942169566029, 0.7054633406126836, 0.008890282748932776, 0.610784139685596, -0.7545980199533455, -0.22045529066186864, -0.16748256687436114, 0.01059037775415117, 0.8333153202705779, 0.6235835183640721, 0.5364735913817789, -0.9480536362767509, 0.12677825278386323, 0.776713543087121, -0.44256758256930984, 0.7773618770036417, 0.902907072834749, -0.6382081455784212, 0.1644030119681792, 0.2091387578590873, 0.6156889638302232, 0.8066152866558634, 0.07157813985776906, 0.34439622208325416, 0.422322415993414, 0.1990888112964544, -0.47930880910209606, 0.8095399647603103, -0.31717063835973947, -0.8354081207143496, 0.6736252437031616, 0.2495465511838284, -0.4506557970152103, -0.6352205896635541, -0.5333244652944009, 0.15425012504465463, -0.6779279993962639, 0.4890879324529769, 0.13341107929944207, -0.23508731303549535, 0.25994020410172847, 0.8681257079973723, 0.9585798155388778, 0.5503724479323453, 0.201172695877319, 0.8465431079065049, 0.0656573260104294, -0.017534005098214234, -0.21743742956257517, 0.9036096950319801, 0.31425207027595903, -0.6023757463064849, -0.9270266819377304, 0.916846464606806, 0.5503987600300004, 0.4322952170684209, -0.6034239055702257, 0.35239865960757855, -0.7770457912151154, 0.734456187347549, -0.20591815516683942, -0.5323471197416552, 0.06990193001866563, 0.8131070872116353, -0.9981330719088635, 0.36660919710708956, 0.3961118441949405, -0.21276044449689135, -0.5215796331700433, -0.43888755341819846, 0.1140416141520908, 0.9751955787878579, 0.19313364983985792, -0.5875426966545703, -0.2499374649080517, -0.8367031932146303, -0.676188979408036, 0.3201414714077626, -0.27347437962334853, 0.1077321877377857, 0.1459924446651415, -0.42324106694242913, 0.4095441951346508, -0.6979637175360223, 0.7067785624897502, 0.6792428689368057, 0.399388624911141, 0.1579381425272175, 0.7316094571555587, -0.1333880493873345, -0.24691264003234448, 0.4612084276418631, 0.9061651772540826, -0.6299420042416355, -0.1403999333825552, -0.39935628529206335, 0.5944043262741234, -0.05989430518977201, 0.5426074373931078, 0.3032170092058972, 0.34563275261635296, 0.5793159872330595, 0.29966996802913926, 0.3805572306198921, -0.7242940394056727, -0.5152905767381755, -0.9460460759520617]
-1.1775034666061401	(8, 12, 2)	[-0.34206158844968515, 0.9228768095003235, -0.1495682291421201, 0.9536695446763379, 0.5247524806282247, 0.19420651280418832, -0.8516154091379391, -0.9623817221572357, -0.03833684303275553, -0.32685682579053, -0.19035803895037162, -0.1851489216108344, 0.3128279925204347, -0.2549844632226099, -0.17493657717847588, 0.3293848041391423, 0.5859207532828803, -0.04176523043970182, 0.7983923624132834, -0.7999421342260389, 0.01059037775415117, -0.012235120639555674, -0.5446930231034588, -0.37327679890810717, -0.545528098266896, -0.5380137411231272, 0.6538855781418964, -0.31945956570898093, -0.46061317879955954, -0.48502419104416794, 0.3927634272487852, 0.4879315255293646, 0.2091387578590873, -0.6067499562288527, 0.2222159671822317, -0.9511860127918339, 0.584696099783727, 0.2380348293012866, 0.7023247736954727, -0.8421263160125576, 0.6744269611286176, -0.12963382628453377, -0.3807817866339125, 0.5717626489953342, -0.4938715628048378, -0.8489654602822656, 0.4935956670773196, 0.04491560918018922, 0.6098750046259687, 0.5398276506086777, 0.5116138527294343, 0.18019564422768708, 0.5889915711644231, 0.8738324776256483, 0.8681257079973723, 0.6683703449506686, 0.5294440908856144, 0.9930597164246406, 0.8465431079065049, 0.24852091099534257, -0.4793815337202403, -0.1982939658136842, -0.4878000995209333, 0.222048398976687, 0.02865852876572128, 0.77870784207576, 0.6544140052530685, 0.7313166967988625, -0.35749083549363525, -0.1738785112307628, 0.3678022105097938, 0.28432567820592625, -0.3124354836469567, -0.4702863575712013, -0.10513430724816586, -0.6048242290154338, -0.9132652973678568, 0.6847757481549288, 0.9849920253054103, 0.9604837172268352, 0.15010329264023015, -0.3648302500311289, -0.42668767780284167, -0.9910376770560085, -0.679299387759376, -0.27276291311175793, 0.15147629065131585, 0.7512953396466799, -0.8367031932146303, -0.5212934869032786, 0.8513707526212615, -0.20625715846617632, -0.07582993702115903, -0.6136642827012315, -0.6390330683335415, 0.008474960417619082, 0.8751276180134901, 0.6346616096862638, -0.43598734422320384, -0.22041876415224304, -0.8515046236450077, -0.46235789403215155, -0.08108747598872323, 0.20431563712706446, 0.4612084276418631, 0.9424406481933834, -0.04670495720167556, -0.9858714244339768, 0.42347570557458525, -0.7283917653559933, 0.1473837713196937, -0.23796690035783952, 0.1985565884887628, 0.03157900448971529, -0.9820516136632835, 0.17372190194459036, -0.2190618832196205, 0.9070795584252076, 0.9567715582616918, 0.48804918188437396]
-0.49421659111976624	(8, 12, 2)	[-0.21986046316314556, -0.7430444720472653, -0.9465539448567908, -0.8845944110006017, -0.27240773542110075, -0.42318740419478607, 0.2941822785935042, 0.5982009868836458, 0.3082989631787596, 0.06941878217628816, 0.5296579049150978, 0.10299820423340811, -0.04410482715707964, -0.7068549179104773, 0.7054633406126836, -0.7663857757711814, 0.6262677772432539, 0.4774887121892566, -0.33078011153948217, 0.7129060869067223, 0.2768931207581433, 0.804892555168659, 0.6235835183640721, 0.5364735913817789, 0.4843179744129522, -0.20016127216186286, -0.1514458659732396, -0.44256758256930984, 0.7773618770036417, 0.9226043887162876, -0.3480720620201201, 0.1644030119681792, -0.09948104686628945, -0.6266636865295814, 0.8066152866558634, 0.07157813985776906, 0.3581495413875937, 0.3558376783900423, 0.1990888112964544, -0.5956415920349332, -0.7304007454214982, 0.4671638161584233, 0.22351221326063508, 0.19052957785656877, -0.40240248918511523, 0.8760442363448688, 0.8192382435075003, 0.5987374870990565, 0.15425012504465463, -0.6779279993962639, -0.9634564481849748, -0.9683674749850637, -0.48916919401256664, -0.21038600541883024, -0.4226410551101796, 0.9585798155388778, 0.6354142461191674, 0.201172695877319, 0.01130589031386453, 0.0656573260104294, -0.6736019413928436, -0.21743742956257517, -0.8424025519906106, -0.8405235129058148, -0.6023757463064849, -0.9270266819377304, 0.11661741349269739, -0.3228166831850354, 0.4322952170684209, -0.7889980713556173, 0.5278299817051129, -0.5074246964731435, 0.7339223669963189, 0.2245336125670152, -0.5323471197416552, -0.8929564497912155, 0.8131070872116353, 0.6885577776119702, 0.28089721210229324, 0.727264915679322, -0.21276044449689135, -0.9788899725416431, 0.19332185053730955, -0.08352831761493484, 0.9751955787878579, -0.5919621808737168, 0.23014134338715664, -0.37392884392696335, 0.8650682498228106, 0.641768084269883, 0.3201414714077626, -0.7271190618398249, 0.1077321877377857, 0.1459924446651415, 0.5736108735684162, -0.6948929006308522, -0.19076312787030458, -0.6120843856191747, -0.5227684590732882, -0.8403038708502519, -0.03963839753657372, 0.7954624279226279, 0.8921013505536608, -0.24691264003234448, 0.38627430075897284, 0.6666529441227753, 0.5082656527204163, -0.1403999333825552, -0.3625932887446772, 0.8396009139012213, -0.05989430518977201, 0.9185998615232571, 0.09730470621892251, -0.5732111337990999, 0.5793159872330595, 0.145089105065223, -0.9512403899079354, 0.22012845803427838, -0.8327587124820175, -0.9700194533222797]
-1.159726619720459	(8, 12, 2)	[-0.34206158844968515, -0.7430444720472653, 0.5778152621571575, 0.8241604163443843, 0.5247524806282247, 0.1778336574383932, 0.6725143238356515, 0.8907642512925791, -0.8916929945625907, 0.9883665659837473, 0.3980337202531752, 0.42283741096683736, -0.8106514947108041, -0.1153942169566029, -0.17493657717847588, 0.008890282748932776, 0.9979604612395818, -0.7545980199533455, -0.22045529066186864, -0.16748256687436114, 0.01059037775415117, 0.8333153202705779, -0.24754304782845105, 0.6773442215629714, -0.8914929256051731, 0.12677825278386323, 0.5944934711446178, -0.9885640287651345, 0.39816578011481796, -0.88817799533799, -0.9353195895728661, 0.560008188323522, -0.7943253281848417, -0.8125995021778982, 0.5047238132684146, -0.5551346578466241, 0.6876778307595319, 0.422322415993414, 0.7023247736954727, -0.47930880910209606, 0.8095399647603103, -0.023577404421182946, -0.08517321587463367, -0.6226659475912992, 0.2495465511838284, -0.8601978747315304, 0.6126769223377844, 0.2832734191237709, 0.15425012504465463, -0.6779279993962639, 0.4890879324529769, 0.18019564422768708, -0.646633503198053, -0.9205716596756308, -0.8268008827691313, 0.3325011519088992, 0.587268027099128, 0.41017871539052764, 0.17346899912838198, 0.0656573260104294, -0.017534005098214234, -0.31088551758679883, 0.007841633344725318, 0.31425207027595903, 0.25597786603580963, 0.06166381728816828, 0.916846464606806, -0.3356791370561627, 0.4322952170684209, -0.6034239055702257, 0.35239865960757855, -0.7770457912151154, 0.734456187347549, -0.4702863575712013, 0.6886161006246547, 0.06990193001866563, 0.8131070872116353, -0.9981330719088635, 0.36660919710708956, 0.3961118441949405, 0.023498827114663223, -0.30508276847580373, 0.7588834921278755, 0.7915366449702108, 0.9751955787878579, 0.19313364983985792, -0.5875426966545703, 0.7738696782340164, -0.11329336975366888, -0.3282562925470289, 0.3201414714077626, -0.27347437962334853, 0.1077321877377857, -0.2505049709609821, -0.42324106694242913, 0.4095441951346508, -0.6979637175360223, -0.4763623781254178, 0.9635669964623976, 0.7119092931981599, -0.51554636782451, 0.7316094571555587, -0.6848013645177038, -0.2913603549844328, -0.3561218048030705, 0.3862980647557639, -0.6299420042416355, -0.1403999333825552, -0.39935628529206335, 0.24557823698522752, 0.1473837713196937, 0.5426074373931078, 0.1985565884887628, 0.34563275261635296, -0.5092077486906306, 0.9792086036569572, 0.3805572306198921, -0.7242940394056727, -0.5152905767381755, -0.9460460759520617]
-0.8255943059921265	(8, 12, 2)	[0.478960970443681, -0.8774729198553193, 0.8732481992754193, -0.3475379098903253, 0.8752263904772655, -0.7437293077486637, -0.08690020129690823, -0.11401509054094161, -0.5719391441769048, -0.34365024022270196, -0.4467236246827855, 0.21634854868870068, -0.3921857999084184, -0.946716634799531, -0.1439991057664527, 0.8017346590927448, -0.523627711107441, 0.13677877461872923, 0.9453359504748102, -0.7550293247227542, -0.4517040352967889, -0.11506689285135563, 0.30922381977699986, 0.8780853507024124, 0.17384616161282018, 0.0881561673214506, 0.859997566686669, 0.23189832010314504, 0.530198491019592, 0.6706676268821938, 0.956470555230851, 0.4006768501925455, -0.9617007780363533, 0.2685755856584717, 0.4011409721918835, -0.1628538638389827, -0.6619855329721589, -0.5676692708890876, 0.5196889496296684, -0.9123975490149936, 0.7013820524729206, 0.42663460916368656, -0.2178045985979813, 0.7758317410108193, 0.326770563346623, 0.941519524530718, -0.1103634690490678, 0.9488232876856983, -0.507770362641752, 0.01802951044250789, -0.7852292835615835, -0.07927085986676619, 0.8625816513126587, -0.22439244072947018, 0.05412157214652824, 0.8840837857466717, -0.819634943303684, 0.9200866964472334, -0.21293503540773706, 0.4049340203017753, -0.8308630582593675, 0.4296657713816372, -0.6169694475185106, 0.11999062902375046, 0.08130154635753195, -0.008863645891365568, 0.945240107320062, 0.4040740054755896, 0.7423350240299693, 0.6834583474071831, 0.9155355967124108, 0.055428699019612226, -0.33422220119243007, -0.25095761003871586, 0.11391344937000403, 0.043959881275927426, 0.0653904746684455, 0.02816769210589465, 0.16321268970895786, 0.7993695376552821, -0.4941225401292424, 0.2434473521595415, -0.8273813096320668, 0.17665470854836451, 0.6431389352630634, 0.13885108080026742, 0.07976722893479171, 0.9394930986060823, 0.2733067379607892, -0.8770214614810545, 0.9044375598449577, 0.33076232307255055, 0.4769518281658778, -0.6045321341138377, 0.10889819813090162, 0.8071472648443447, 0.5601126968772046, 0.7998495096798197, -0.29264190264066947, -0.10664903157528083, -0.5758344009084293, 0.38712306275708697, 0.5731314224762494, -0.8099477103605086, -0.8332935843480236, -0.8869480651337192, 0.42890431570054655, -0.3043780901634725, -0.9737412478254086, 0.7468434233064418, -0.34081174266332037, 0.8696778507562999, 0.28593503667868725, 0.963748239728039, 0.1057209787050335, 0.5204143105661942, 0.26316356313281, -0.9400624755686862, -0.36274260999911645, -0.9509300795709632]
-1.0283344984054565	(8, 12, 2)	[0.478960970443681, -0.8774729198553193, 0.8732481992754193, -0.3475379098903253, 0.8752263904772655, -0.7437293077486637, -0.08690020129690823, 0.04006368937059124, -0.5719391441769048, -0.34365024022270196, -0.4467236246827855, 0.21634854868870068, -0.3921857999084184, -0.946716634799531, -0.1439991057664527, 0.89267160919606, -0.523627711107441, 0.13677877461872923, 0.9453359504748102, -0.7550293247227542, -0.4517040352967889, -0.11506689285135563, 0.30922381977699986, 0.7890937080990884, 0.17384616161282018, 0.0881561673214506, 0.859997566686669, 0.23189832010314504, 0.530198491019592, 0.6706676268821938, 0.956470555230851, 0.279520146930945, -0.9617007780363533, 0.2685755856584717, 0.4011409721918835, -0.1628538638389827, -0.6619855329721589, -0.5676692708890876, 0.5196889496296684, -0.9123975490149936, 0.7013820524729206, 0.42663460916368656, -0.2178045985979813, 0.7328467581945346, 0.2867482925380825, 0.941519524530718, -0.1103634690490678, 0.9488232876856983, -0.507770362641752, 0.01802951044250789, -0.7852292835615835, -0.07927085986676619, 0.8625816513126587, -0.22439244072947018, 0.05412157214652824, 0.8840837857466717, -0.8751089393777602, 0.9200866964472334, -0.21293503540773706, 0.4049340203017753, -0.8308630582593675, 0.4296657713816372, -0.6169694475185106, 0.11999062902375046, 0.08130154635753195, -0.008863645891365568, 0.945240107320062, 0.4040740054755896, 0.7423350240299693, 0.6834583474071831, 0.9155355967124108, 0.055428699019612226, -0.33422220119243007, -0.25095761003871586, 0.11391344937000403, 0.043959881275927426, 0.0653904746684455, 0.02816769210589465, 0.16321268970895786, 0.7993695376552821, -0.4345454243438679, 0.2434473521595415, -0.8273813096320668, 0.17665470854836451, 0.6431389352630634, 0.13885108080026742, 0.07976722893479171, 0.9394930986060823, 0.2733067379607892, -0.8770214614810545, 0.9044375598449577, 0.3107786163554753, 0.4769518281658778, -0.6045321341138377, 0.10889819813090162, 0.8071472648443447, 0.6836904498826037, 0.7998495096798197, -0.29264190264066947, -0.10664903157528083, -0.5758344009084293, 0.38712306275708697, 0.5731314224762494, -0.8099477103605086, -0.8332935843480236, -0.6911347920809636, 0.28810443808382624, -0.3043780901634725, -0.9737412478254086, 0.7468434233064418, -0.34081174266332037, 0.8696778507562999, 0.28593503667868725, 0.963748239728039, 0.1057209787050335, 0.5204143105661942, 0.26316356313281, -0.9400624755686862, -0.36274260999911645, -0.9509300795709632]
99.61444854736328	(8, 12, 2)	[0.478960970443681, -0.8774729198553193, 0.8732481992754193, -0.3475379098903253, 0.8752263904772655, -0.7437293077486637, -0.08690020129690823, -0.11401509054094161, -0.5719391441769048, -0.34365024022270196, -0.4467236246827855, 0.21634854868870068, -0.3921857999084184, -0.946716634799531, -0.1439991057664527, 0.8017346590927448, -0.523627711107441, 0.13677877461872923, 0.9453359504748102, -0.7550293247227542, -0.4517040352967889, -0.11506689285135563, 0.30922381977699986, 0.8780853507024124, 0.17384616161282018, 0.0881561673214506, 0.859997566686669, 0.23189832010314504, 0.530198491019592, 0.6706676268821938, 0.956470555230851, 0.4006768501925455, -0.9617007780363533, 0.2685755856584717, 0.4011409721918835, -0.1628538638389827, -0.6619855329721589, -0.5676692708890876, 0.5196889496296684, -0.9123975490149936, 0.7013820524729206, 0.42663460916368656, -0.2178045985979813, 0.7758317410108193, 0.326770563346623, 0.941519524530718, -0.1103634690490678, 0.9488232876856983, -0.507770362641752, 0.01802951044250789, -0.7852292835615835, -0.07927085986676619, 0.8625816513126587, -0.22439244072947018, 0.05412157214652824, 0.8840837857466717, -0.819634943303684, 0.9200866964472334, -0.21293503540773706, 0.4049340203017753, -0.8308630582593675, 0.4296657713816372, -0.6169694475185106, 0.11999062902375046, 0.08130154635753195, -0.008863645891365568, 0.945240107320062, 0.4040740054755896, 0.7423350240299693, 0.6834583474071831, 0.9155355967124108, 0.055428699019612226, -0.33422220119243007, -0.25095761003871586, 0.11391344937000403, 0.043959881275927426, 0.0653904746684455, 0.02816769210589465, 0.16321268970895786, 0.7993695376552821, -0.4941225401292424, 0.2434473521595415, -0.8273813096320668, 0.17665470854836451, 0.6431389352630634, 0.13885108080026742, 0.07976722893479171, 0.9394930986060823, 0.2733067379607892, -0.8770214614810545, 0.7964004135475704, 0.33076232307255055, 0.4769518281658778, -0.6045321341138377, 0.10889819813090162, 0.8071472648443447, 0.5601126968772046, 0.7998495096798197, -0.29264190264066947, -0.10664903157528083, -0.5758344009084293, 0.38712306275708697, 0.5731314224762494, -0.8099477103605086, -0.8332935843480236, -0.8869480651337192, 0.42890431570054655, -0.3043780901634725, -0.9737412478254086, 0.7468434233064418, -0.34081174266332037, 0.8696778507562999, 0.28593503667868725, 0.963748239728039, 0.1057209787050335, 0.5204143105661942, 0.26316356313281, -0.9400624755686862, -0.36274260999911645, -0.9509300795709632]
